,Index,ID,Date,Country,Disease,Update,Month,Year,Deaths,Pathogens,Disease_Scientific_Name,Vaccination,Lethality,Transmission_Medium,Minimum_Incubation,Maximum_Incubation,Host_for_Parasite,Source,Age_Group,Symptoms
2984,2957,1002,2003-06-02,Republic of Korea,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2985,2958,1003,2003-06-02,Romania,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2986,2959,1004,2003-06-02,Russian Federation,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2987,2960,1005,2003-06-02,Singapore,SARS,Yes,6,2003,31,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2988,2961,1006,2003-06-02,South Africa,SARS,Yes,6,2003,1,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2989,2962,1007,2003-06-02,Spain,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2990,2963,1008,2003-06-02,Sweden,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2991,2964,1009,2003-06-02,Switzerland,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2992,2965,1010,2003-06-02,Thailand,SARS,Yes,6,2003,2,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2993,2966,1011,2003-06-02,United Kingdom,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2994,2967,1012,2003-06-02,United States,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2995,2968,1013,2003-06-02,Viet Nam,SARS,Yes,6,2003,5,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2996,2969,1014,2003-06-03,Brazil,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2997,2970,1015,2003-06-03,Canada,SARS,Yes,6,2003,31,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2998,2971,1016,2003-06-03,China,SARS,Yes,6,2003,334,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
2999,2972,1017,2003-06-03,"Hong Kong SAR, China",SARS,Yes,6,2003,283,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3000,2973,1018,2003-06-03,"Macao SAR, China",SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3001,2974,1019,2003-06-03,"Taiwan, China",SARS,Yes,6,2003,81,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3002,2975,1020,2003-06-03,Colombia,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3003,2976,1021,2003-06-03,Finland,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3004,2977,1022,2003-06-03,France,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3005,2978,1023,2003-06-03,Germany,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3006,2979,1024,2003-06-03,India,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3007,2980,1025,2003-06-03,Indonesia,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3008,2981,1026,2003-06-03,Italy,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3009,2982,1027,2003-06-03,Kuwait,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3010,2983,1028,2003-06-03,Malaysia,SARS,Yes,6,2003,2,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3011,2984,1029,2003-06-03,Mongolia,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3012,2985,1030,2003-06-03,New Zealand,SARS,Yes,6,2003,0,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
3013,2986,1031,2003-06-03,Philippines,SARS,Yes,6,2003,2,Virus,SARs,0,"Normal, Brutal",person to person cough sneeze aerosol,2.0,7.0,"animal, livestock",zootonic,all,"high fever (temperature greater than 100.4°F [>38.0°C]), headache, an overall feeling of discomfort, and body aches, mild respiratory symptoms at the outset. About 10 percent to 20 percent of patients have diarrhea. After 2 to 7 days, SARS patients may develop a dry cough. Most patients develop pneumonia."
